sequence,HVU1_급기_온도,R_HVU1_급기_온도,HVU1_혼합_온도,R_HVU1_혼합_온도,외기온도,R_외기온도,HVU1_급기_습도,R_HVU1_급기_습도,HVU1_환기_온도,R_HVU1_환기_온도
2098,12.78355026,13,28.88544846,30,25.09598541,26,30.80615616,28,28.05612183,28
2099,15.19466686,16,26.91592598,28,27.08528709,28,34.03316116,32,31.60465813,32
2100,15.13444424,16,26.91592598,28,34.63768387,36,30.80695534,28,26.15813255,26
2101,15.03210926,16,26.76008797,28,28.08143234,28,31.60776711,29,32.29306412,34
2102,12.72128391,13,29.43584061,31,27.085495,28,30.80615616,28,32.87039948,34
2103,15.16893387,16,27.90828705,29,31.02204323,31,31.60843277,29,28.10844994,28
2104,12.73540688,13,25.90903282,27,25.04144478,26,30.80615616,28,30.84979057,31
2105,14.9910965,16,28.88544846,29,32.89133835,34,32.41537476,30,32.85998154,34
2106,12.24615288,12,25.57897186,27,32.88628006,34,31.60776711,29,29.8981514,30
2107,16.04732132,17,27.90828705,29,31.89507484,33,33.22689056,31,27.13483429,27
2108,13.44312954,14,30.02491188,31,23.43341446,24,31.60776711,29,32.30533218,32
2109,15.16893387,16,31.03495979,32,25.09598351,26,31.60776711,29,31.76459885,31
2110,14.39002895,15,30.38058281,32,28.05904961,29,32.41537476,29,31.51372147,33
2111,15.16893387,16,28.43253708,30,25.04149628,26,30.80615616,28,29.92722702,30
2112,13.4641304,14,31.52144051,33,35.20325851,37,34.04014969,32,28.10844994,28
2113,15.16893387,16,26.91592598,28,23.06764221,24,31.60776711,29,29.79363441,30
2114,12.81198692,13,25.90903282,27,30.05275726,30,34.03316116,32,29.04059029,29
2115,16.16420746,17,32.59870529,34,32.76600266,34,34.04014969,32,29.92722702,30
2116,16.16420746,17,25.90903282,27,31.06849098,32,32.41537476,30,28.10844994,28
2117,16.16420746,17,30.33293343,32,33.77879333,35,31.60776711,29,29.04059029,29
2118,16.16420746,17,28.2337265,29,28.1142807,29,32.41537476,30,30.83222198,31
2119,16.16420746,17,26.31278038,27,30.07521439,31,32.41537476,30,29.04059029,29
2120,16.16420746,17,25.90903282,27,28.07522774,28,30.80615616,28,29.99354362,30
2121,14.2906971,15,25.90903282,27,29.07260513,29,32.41530991,30,31.57152367,32
2122,14.32508945,15,28.35936737,29,23.43450546,24,31.60776711,29,28.10844994,28
2123,15.16893387,16,27.03709602,28,30.05262947,31,32.41537476,30,26.30299377,26
2124,13.51815319,14,24.88716316,26,30.0642395,30,31.60776711,29,29.71549034,30
2125,13.6384201,15,27.52322578,29,29.07221413,30,33.22689056,31,27.22338104,28
2126,16.16420746,17,27.86007118,28,35.27650452,37,33.22689056,31,32.92219543,34
2127,14.26307011,15,29.06576347,30,34.58702469,36,31.61412239,28,29.04059029,30
2128,16.16420746,17,31.03495979,32,25.09598541,26,33.22689056,31,27.13483429,27
2129,12.73283005,13,27.90828705,29,29.07137108,30,34.03977585,32,32.25268555,33
2130,12.78355026,13,25.90903282,27,23.0596714,23,32.41537476,30,29.93728828,30
2131,17.24448395,18,27.90828705,29,25.0964489,26,34.85293198,33,27.25619125,27
2132,15.16893387,16,26.23134041,27,25.09598541,26,34.04346085,32,30.09837151,30
2133,13.56301308,14,27.00162315,28,26.08858109,27,33.22689056,31,31.42499352,32
2134,15.16893387,16,31.1824913,32,33.77879333,34,32.41537476,30,31.5518856,32
2135,13.63591671,14,27.47737503,28,35.42034531,37,32.41537476,30,29.95303726,30
2136,14.91257954,15,27.3688488,28,23.05316734,23,32.41537476,30,27.23662949,27
2137,12.72128391,13,27.2402401,28,25.09618759,26,31.60776711,29,30.76512146,31
2138,14.91257954,15,28.69534111,31,31.97232819,33,32.41537476,30,27.13483429,27
2139,15.16893387,16,25.90903282,27,28.06352997,30,32.42259216,30,29.13939476,29
2140,12.8124752,12,26.36379433,27,25.09598541,26,32.41544724,30,27.14966393,27
2141,14.61147785,15,28.88544846,30,26.08852768,26,30.80615616,28,28.10844994,28
2142,16.16420746,17,26.72646141,28,24.05711174,25,32.40796661,30,29.92722702,30
2143,12.78355026,13,25.90903282,27,26.08852768,28,33.23391342,31,29.87813187,30
2144,15.16893387,16,26.91592598,28,29.07074928,30,32.41537476,30,29.92722702,30
2145,16.16420746,17,31.59372711,33,30.03704071,31,33.22689056,31,27.13483429,27
2146,15.16893387,16,27.45389938,29,25.09618759,26,31.60776711,29,29.04059029,29
2147,12.1391716,12,26.01783562,27,26.04072571,27,33.22689056,31,28.92926025,29
2148,16.16420746,17,28.88544846,30,35.85882568,38,31.60776711,29,27.3307991,27
2149,13.45031452,14,31.52144051,33,25.09695053,26,32.41530991,30,29.0605526,29
2150,15.16852665,16,25.86034775,28,25.09598541,26,30.80615616,28,29.69390488,30
2151,13.4641304,14,31.15162086,33,26.08852768,27,32.41537476,30,30.76512146,31
2152,16.16420746,17,26.96057129,28,26.08896065,27,31.60776711,30,29.04059029,29
2153,13.44312954,15,26.91592598,28,25.09598541,26,33.22689056,31,28.26390839,28
2154,14.26578236,14,29.06551933,30,31.04264832,32,32.41537476,29,29.92722702,30
2155,16.16420746,17,28.95542717,30,28.08104706,29,31.60776711,29,29.82591248,30
2156,15.16893387,16,28.724823,29,27.04669571,28,32.41537476,30,29.82591248,30
2157,15.16893387,16,30.29013443,31,30.04669952,32,30.80865479,28,27.41290283,27
2158,16.16420746,17,25.64971924,27,26.08852768,26,32.41593933,30,30.66242218,31
2159,15.48330593,17,26.91592598,27,30.97971535,32,30.80625725,28,30.72167969,31
2160,12.78355026,13,26.91592598,28,27.08665848,28,31.60848236,29,27.13483429,27
2161,14.12676334,15,25.90903282,27,26.08852768,27,31.60776711,29,29.73234367,30
2162,16.1035347,17,26.72646141,29,30.05503845,30,34.03316116,32,31.5518856,32
2163,15.36951733,16,27.90828705,29,27.08537674,28,33.22689438,31,29.09012032,29
2164,12.78355026,13,27.79138565,29,27.08516502,28,31.60776711,29,32.95645142,33
2165,14.26002407,15,25.90903282,27,23.05501556,24,30.80615616,28,30.80428696,30
2166,12.75570965,13,27.90828705,29,24.0571785,26,32.41537476,30,32.86443329,35
2167,16.16420746,17,31.44975662,33,32.8539505,34,31.60776711,30,30.88614273,31
2168,14.26578236,15,26.50528908,28,32.07056808,32,30.80615616,28,28.10844994,28
2169,15.16893387,17,27.02513695,28,35.45431519,37,31.60776711,29,31.62797546,32
2170,15.16893387,16,26.91592598,29,24.11275291,25,31.60776711,29,26.95677567,27
2171,13.37671185,13,31.70544434,32,32.88314819,34,32.41537476,30,29.04059029,29
2172,15.86841202,17,27.71813202,29,28.07856178,28,34.04014969,32,29.92722702,30
2173,12.78355026,13,28.88544846,30,26.14139366,27,33.22689056,31,32.33819199,33
2174,14.97331333,15,28.88544846,30,27.08572388,28,32.41537476,30,28.10844994,28
2175,12.83841038,13,26.31278038,27,30.04236603,32,31.60710716,29,29.93728828,30
2176,12.21399593,12,30.59959984,32,28.08162689,29,33.22689056,30,30.84979057,31
2177,12.2689867,12,26.65465355,28,32.04395676,32,31.60178566,30,30.09715462,30
2178,14.22546005,15,28.01757431,29,36.12649918,38,32.41482544,30,28.01957703,29
2179,14.51353931,15,25.90903282,27,33.85453033,34,34.04346085,32,27.13483429,27
2180,14.39651012,15,26.91592598,28,26.14160156,27,33.22689056,32,28.18946075,28
2181,15.16893387,16,28.01757431,29,25.09598541,26,30.80615616,28,27.22338104,27
2182,16.16420746,17,25.90903282,27,32.88674545,34,32.41537476,30,27.13483429,27
2183,16.25865746,15,27.90828705,29,29.08441544,30,31.60118294,29,29.92722702,30
2184,14.26578236,14,29.65660286,31,26.08908463,27,34.04014587,33,28.26390839,28
2185,13.4641304,15,27.34628487,28,27.12901688,29,32.41537476,30,29.06985855,29
2186,15.16893387,16,31.52144051,33,23.05843735,23,34.04014969,32,28.10844994,28
2187,14.08395004,15,31.51461411,33,23.05854034,23,31.60776711,29,30.01678467,30
